Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Ordered_Date_Year,Ordered_Date_Month,Ordered_Date_Day,Time_OrderPicked_hours,Time_OrderPicked_mins,Time_Orderd_hours,Time_Orderd_mins,Time_taken (min),Distance_covered
36.0,3.6,Stormy,Medium,2,electric_scooter,2.0,No,Urban,2022,3,8,18,25,18,20,36,12.254988311075596
25.0,4.8,Cloudy,Jam,2,scooter,1.0,No,Metropolitian,2022,3,30,19,35,21,45,31,9.348112475389565
28.0,4.5,Windy,Jam,1,scooter,1.0,No,Urban,2022,3,11,19,30,19,15,12,7.790122649763986
26.0,5.0,Stormy,Medium,0,motorcycle,0.0,No,,2022,3,28,18,55,18,45,13,7.772282029629311
,,Sandstorms,Jam,1,scooter,0.0,No,Urban,2022,3,9,19,55,19,35,14,9.326872529115304
29.0,5.0,Sandstorms,High,2,scooter,1.0,No,Urban,2022,3,9,11,40,11,30,24,3.0736606152903136
30.0,4.5,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,16,21,10,20,55,27,20.18269322461139
27.0,4.7,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,13,15,55,15,45,28,6.120777222727991
23.0,4.6,Fog,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,25,23,30,23,20,23,19.66094394761993
39.0,5.0,Stormy,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,9,11,15,19,35,25,1.558137239175215
32.0,4.5,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,5,19,35,18,55,26,9.121036990826918
29.0,4.8,Cloudy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,2,20,55,20,50,35,17.09799793130139
37.0,4.2,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,17,23,15,19,35,34,9.363672588462148
38.0,4.5,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,4,5,9,55,9,50,20,1.5526929456613003
23.0,4.6,Stormy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,21,18,45,18,30,29,4.674341511234465
21.0,4.9,Windy,Low,2,electric_scooter,1.0,No,Metropolitian,2022,3,14,23,10,19,35,18,10.757554773158072
35.0,4.7,Sunny,Jam,2,motorcycle,0.0,No,Urban,2022,3,26,19,45,19,35,20,7.683253857182166
21.0,4.3,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,17,8,45,8,35,29,3.121123240711662
26.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,19,8,20,8,10,20,3.024984591596264
25.0,4.9,Fog,Low,1,motorcycle,0.0,No,Urban,2022,3,15,22,50,22,40,14,7.761160094160204
34.0,4.6,Fog,Medium,1,motorcycle,1.0,No,Metropolitian,2022,3,31,17,35,17,30,32,19.61891834747988
37.0,4.8,Stormy,Medium,2,scooter,0.0,No,Metropolitian,2022,3,6,17,25,17,15,20,16.85208641567295
23.0,5.0,Windy,Medium,0,motorcycle,1.0,No,Urban,2022,2,15,15,55,15,50,11,6.242081559530653
21.0,4.9,Stormy,Jam,2,scooter,0.0,No,Urban,2022,3,14,19,35,21,45,24,13.763896210757975
26.0,4.5,Stormy,High,2,motorcycle,1.0,No,Metropolitian,2022,3,1,11,25,11,20,12,3.1162384958431986
32.0,3.9,Fog,Low,2,scooter,0.0,No,Metropolitian,2022,3,18,23,30,23,20,35,14.15280068944862
34.0,5.0,Windy,Low,1,scooter,1.0,No,Urban,2022,3,1,22,25,22,20,29,4.657590955429781
31.0,4.9,Stormy,Low,2,scooter,0.0,No,Urban,2022,3,17,8,45,8,30,20,3.104827485600479
27.0,4.5,Sandstorms,Jam,2,motorcycle,1.0,No,Urban,2022,2,12,20,15,19,35,21,13.184369264233698
31.0,4.1,Sandstorms,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,21,16,25,16,20,33,6.218134914911527
35.0,4.6,Fog,Low,2,scooter,0.0,No,Urban,2022,3,13,8,40,8,30,18,3.0585514953413155
28.0,4.7,Fog,Low,2,motorcycle,1.0,No,Metropolitian,2022,4,6,22,45,22,40,26,19.663125922534896
36.0,4.8,Sunny,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,7,23,50,23,45,21,9.435201537430713
27.0,4.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,27,22,10,21,55,27,19.36770197203108
24.0,4.7,Stormy,Medium,1,scooter,1.0,No,Metropolitian,2022,2,18,18,35,18,20,17,14.15280068944862
32.0,4.9,Sandstorms,Medium,1,motorcycle,1.0,No,Metropolitian,2022,2,18,19,35,18,55,22,16.366098060724312
32.0,4.9,Stormy,Medium,0,motorcycle,0.0,No,Urban,2022,3,5,16,40,16,25,30,6.037544630194255
26.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,2,11,22,10,21,55,20,4.631634621028435
35.0,4.2,Cloudy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,1,19,40,19,30,35,4.537653689675139
24.0,4.9,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,3,19,19,35,13,55,34,6.08091814244962
37.0,4.6,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,4,4,19,35,20,50,44,13.989695713800396
22.0,4.9,Stormy,Low,2,scooter,,,Urban,2022,3,21,19,35,23,50,11,4.663187802146826
34.0,4.9,Fog,Jam,2,scooter,1.0,No,Metropolitian,2022,3,19,19,25,19,10,27,4.657568579194643
37.0,4.2,Sandstorms,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,8,17,35,17,25,39,10.906065218662736
23.0,4.9,Sandstorms,Jam,1,scooter,0.0,No,Urban,2022,2,15,22,10,19,35,28,7.325144114150545
27.0,4.9,Stormy,Medium,1,scooter,0.0,No,Urban,2022,3,4,17,20,17,10,18,12.419709768770852
38.0,4.6,Stormy,Low,1,scooter,,No,Metropolitian,2022,2,16,23,45,23,35,16,19.62863136037915
34.0,4.7,Cloudy,Jam,2,electric_scooter,2.0,No,Metropolitian,2022,2,16,20,35,20,20,38,20.44292976252901
26.0,4.1,Fog,Jam,2,motorcycle,0.0,No,Metropolitian,2022,4,2,19,50,19,40,31,16.641014927987907
25.0,4.2,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,27,17,40,17,30,34,10.641490945494407
33.0,4.6,Sunny,Low,2,electric_scooter,1.0,No,Metropolitian,2022,4,4,23,55,23,45,19,17.29786575291325
22.0,4.6,Sunny,Jam,2,scooter,1.0,No,Metropolitian,2022,3,8,20,40,20,30,10,12.42072409404905
,,Fog,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,25,22,30,19,35,26,13.680908173877386
35.0,4.9,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,25,23,45,23,40,23,19.618968653878262
27.0,4.8,Cloudy,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,11,8,50,8,45,11,3.0405372416448646
39.0,4.8,Stormy,Medium,2,electric_scooter,1.0,No,Urban,2022,3,13,18,55,18,40,25,4.657952854119435
20.0,4.7,Fog,Medium,2,motorcycle,0.0,No,Urban,2022,3,1,18,35,18,25,17,4.717601092054723
23.0,4.6,Sandstorms,Jam,0,motorcycle,0.0,No,Metropolitian,2022,4,2,19,50,19,45,29,16.63687991359242
25.0,4.6,Sunny,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,27,20,15,19,35,24,10.42999110860193
38.0,4.9,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,30,23,35,23,20,29,4.469162258883671
39.0,4.7,Fog,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,5,22,25,22,10,19,7.659703978703409
29.0,5.0,Stormy,Low,2,motorcycle,0.0,No,Urban,2022,2,17,10,15,19,35,12,1.513649615244426
39.0,4.4,Sunny,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,16,20,50,20,35,31,17.098593053938863
36.0,4.9,Windy,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,10,22,40,22,35,23,12.25768788680288
24.0,4.5,Fog,Medium,2,scooter,0.0,No,Urban,2022,3,29,18,5,17,55,25,13.58258356489648
33.0,3.6,Fog,Low,2,scooter,2.0,No,Metropolitian,2022,3,25,22,45,22,35,38,16.720582121841456
38.0,4.9,Fog,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,29,22,25,22,15,29,20.177519993018656
39.0,4.9,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,16,18,45,18,30,44,14.15280068944862
31.0,5.0,Stormy,Low,2,motorcycle,1.0,No,Metropolitian,2022,2,11,23,20,23,10,26,9.262902940888347
23.0,4.8,Cloudy,Jam,2,motorcycle,1.0,No,Urban,2022,3,31,20,45,20,35,33,10.905970180191666
27.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,29,19,35,20,55,32,19.976712110350487
34.0,4.6,Windy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,19,21,45,21,35,31,7.772596236164786
20.0,4.9,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,9,20,30,20,25,16,9.192571532077611
24.0,4.6,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,2022,2,15,20,55,20,40,18,4.494227798361535
30.0,4.6,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,2022,2,18,21,35,21,25,46,16.153774202105296
20.0,4.9,Sandstorms,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,8,17,15,17,10,28,11.00773476374462
36.0,4.5,Sunny,Jam,2,scooter,1.0,No,Metropolitian,2022,3,8,20,25,20,20,20,12.071652559029582
29.0,4.7,Sandstorms,Low,2,motorcycle,1.0,No,Urban,2022,3,15,22,15,22,10,15,9.074836683459717
31.0,4.8,Windy,Low,1,scooter,0.0,No,Metropolitian,2022,3,29,22,40,22,30,21,19.976027554946448
37.0,4.7,Cloudy,Jam,0,motorcycle,0.0,No,Metropolitian,2022,3,11,21,20,21,10,25,9.08793706801597
20.0,4.1,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,2,17,19,35,8,50,15,2.937443361922329
20.0,2.5,Sunny,Low,2,scooter,0.0,No,Metropolitian,2022,3,8,23,30,23,20,31,17.074879617078196
34.0,4.2,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,3,5,14,50,14,45,39,6.209532713916441
38.0,4.8,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,2022,4,2,23,50,23,40,28,19.617573744443128
37.0,4.7,Stormy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,8,20,35,20,20,45,12.41898167230365
24.0,4.6,Windy,Low,1,scooter,0.0,No,Urban,2022,4,4,23,30,23,25,10,17.29786575291325
37.0,4.6,Windy,Low,1,scooter,1.0,No,Metropolitian,2022,3,1,10,30,10,25,26,1.5300320235211
30.0,4.6,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,2022,4,2,21,55,21,50,26,20.182068898087746
22.0,4.7,Sunny,Medium,2,motorcycle,0.0,No,Urban,2022,3,28,18,45,18,35,13,9.0753524876199
30.0,4.9,Windy,Low,1,motorcycle,0.0,No,Metropolitian,2022,3,31,22,30,22,25,18,16.8253834049009
30.0,4.9,Sunny,High,0,motorcycle,1.0,No,Metropolitian,2022,2,15,15,15,19,35,25,6.175283575308341
31.0,5.0,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,30,11,55,11,40,25,1.4899109729390851
33.0,4.6,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,23,18,45,18,40,30,16.384324359677578
27.0,4.6,Fog,Jam,2,scooter,0.0,No,Metropolitian,2022,3,27,20,25,20,10,31,12.099354574706966
24.0,4.8,Sandstorms,Low,0,motorcycle,1.0,No,Urban,2022,4,2,22,15,22,10,23,13.972053024557594
,,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,2022,3,14,19,5,19,35,35,20.20593639018606
27.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,28,10,5,19,35,20,3.1055339788849823
24.0,5.0,Cloudy,Medium,1,motorcycle,1.0,No,Urban,2022,3,11,19,5,18,50,15,4.610598033486228
,,Sunny,Low,0,motorcycle,0.0,No,Urban,2022,4,1,11,10,19,35,16,3.10533227339685
31.0,4.7,Sunny,Low,2,scooter,0.0,No,Metropolitian,2022,3,21,23,25,23,20,10,7.790426271963797
20.0,4.5,Sandstorms,High,0,motorcycle,1.0,No,Metropolitian,2022,3,24,13,35,13,20,21,6.127106344248052
32.0,4.5,Sandstorms,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,16,19,45,19,40,37,13.61082462242586
27.0,4.7,Stormy,Jam,2,electric_scooter,1.0,No,Urban,2022,3,6,19,35,21,45,28,20.206226468830582
39.0,4.7,Sunny,Jam,2,motorcycle,1.0,No,Metropolitian,2022,3,6,21,25,21,10,21,13.83000931143171
37.0,3.7,Cloudy,Low,1,scooter,1.0,No,Urban,2022,3,2,23,5,22,50,31,20.17826723909956
24.0,4.8,Windy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,2,15,21,10,19,35,30,7.72063063925792
38.0,4.5,Sandstorms,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,11,20,55,20,45,28,4.717601092054723
24.0,4.9,Fog,Jam,1,scooter,0.0,No,Metropolitian,2022,3,15,21,50,21,40,31,7.448627554424398
38.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,5,9,30,9,20,21,3.1051455399287056
22.0,4.7,Cloudy,Low,2,electric_scooter,0.0,No,Metropolitian,2022,2,16,23,10,22,55,26,20.969489380087342
,,Sandstorms,Medium,1,scooter,1.0,No,Urban,2022,3,26,18,45,19,35,27,7.562108717550266
35.0,4.4,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,14,17,25,17,10,43,20.180911382710004
21.0,4.6,Stormy,Low,2,motorcycle,0.0,No,Urban,2022,3,15,23,35,23,25,15,4.537400479091801
37.0,4.7,Sunny,Medium,1,motorcycle,0.0,No,Urban,2022,3,21,18,55,18,45,18,9.315069177421892
,,Sunny,Jam,2,scooter,0.0,No,Urban,2022,3,15,20,45,20,35,16,4.58903875102421
30.0,4.0,Sunny,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,14,18,15,19,35,36,6877.592421324836
32.0,3.9,Stormy,Jam,2,motorcycle,0.0,No,Metropolitian,2022,3,4,19,35,20,55,32,13.611428630407849
36.0,4.7,Windy,Jam,2,scooter,1.0,No,Urban,2022,3,20,20,45,20,40,29,13.98951205355768
22.0,4.7,Sandstorms,Low,1,motorcycle,1.0,No,Urban,2022,3,17,19,35,8,45,19,1.4898452333109369
21.0,4.9,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,2,19,55,19,50,17,10.756165907453587
23.0,4.6,Windy,Medium,2,scooter,1.0,No,Metropolitian,2022,3,8,19,35,17,55,25,10.641490945494407
,,Cloudy,Medium,2,scooter,1.0,No,Metropolitian,2022,4,2,17,30,19,35,32,10.724960763776828
26.0,4.7,Windy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,27,19,55,19,40,18,10.756383853403822
32.0,4.8,Cloudy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,3,20,18,40,18,30,48,14.15280068944862
24.0,4.3,Sunny,High,0,motorcycle,1.0,No,Metropolitian,2022,3,21,11,30,11,20,44,2.979763497462109
26.0,4.6,Sunny,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,28,8,40,8,25,19,3.061134013686177
25.0,4.8,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,3,5,23,15,23,10,18,4.663344843093785
20.0,4.7,Sunny,Medium,2,scooter,1.0,No,Metropolitian,2022,3,17,15,45,15,30,10,6.14663364596065
23.0,5.0,Windy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,4,3,18,35,18,25,14,4.471739409979227
35.0,4.6,Stormy,High,2,motorcycle,1.0,No,Metropolitian,2022,4,5,11,40,11,25,30,3.145067434621583
20.0,4.7,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,3,16,5,15,55,19,6.210168035777162
28.0,4.9,Sunny,Low,1,scooter,1.0,No,Urban,2022,2,11,8,55,8,40,20,1.5135833475075773
38.0,3.6,Stormy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,2,21,35,21,25,34,17.07362495419754
21.0,4.7,Cloudy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,21,22,45,22,35,24,4.610471743046499
38.0,4.8,Sunny,Low,1,motorcycle,,No,Metropolitian,2022,3,30,9,5,8,55,11,3.104827485600479
27.0,4.4,Cloudy,Medium,1,scooter,1.0,No,Metropolitian,2022,3,8,17,45,17,35,32,20.85094842431187
37.0,4.5,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,4,23,45,23,40,28,10.880951367269883
39.0,4.6,Fog,Low,1,scooter,1.0,No,Urban,2022,3,7,9,35,9,30,18,3.104782360921429
38.0,4.6,Fog,Low,1,scooter,0.0,No,Metropolitian,2022,3,30,8,20,8,10,15,2.979626518993123
,,,,0,motorcycle,3.0,No,Metropolitian,2022,3,4,21,25,19,35,45,17.078934089494954
22.0,4.6,Sandstorms,High,1,scooter,0.0,No,Metropolitian,2022,3,26,13,20,13,10,21,6.14707622035735
22.0,4.7,Fog,Jam,1,motorcycle,1.0,No,Metropolitian,2022,2,16,21,35,21,20,40,12.106510955547906
31.0,4.9,Windy,Low,1,motorcycle,1.0,No,Metropolitian,2022,2,16,23,10,22,55,22,20.887400289948943
21.0,4.9,Cloudy,Jam,0,motorcycle,1.0,Yes,Urban,2022,4,6,21,55,21,50,43,10.724879289478304
36.0,4.8,Sandstorms,High,1,motorcycle,0.0,No,Metropolitian,2022,3,21,11,55,11,40,26,3.1091344143312862
34.0,4.7,Fog,Jam,1,scooter,2.0,No,Metropolitian,2022,3,6,19,35,19,20,36,17.09838855662463
27.0,4.5,Stormy,Jam,1,motorcycle,0.0,No,Metropolitian,2022,3,5,22,10,19,35,20,7.660957436559021
21.0,4.9,Windy,Jam,1,scooter,0.0,,Urban,2022,3,24,20,55,20,45,11,7.448303502970493
24.0,4.7,Sunny,High,1,motorcycle,0.0,No,Metropolitian,2022,3,17,12,30,12,20,10,6.049956259946466
29.0,4.9,Stormy,High,2,electric_scooter,1.0,No,Metropolitian,2022,3,24,12,50,12,35,23,6.146746629962817
39.0,4.8,Windy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,16,22,15,22,10,29,16.38598063528554
21.0,4.9,Sandstorms,Low,0,motorcycle,0.0,No,Urban,2022,3,31,22,25,22,10,15,13.63090323633241
28.0,4.4,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,2,17,23,45,23,35,28,9.157577302527253
34.0,3.8,Windy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,4,20,35,20,25,41,12.103166363270562
36.0,4.7,Cloudy,Medium,0,motorcycle,2.0,No,Metropolitian,2022,4,2,17,55,17,45,38,13.610807781529353
24.0,4.9,Sunny,Medium,2,scooter,0.0,No,Metropolitian,2022,2,12,18,40,18,30,11,16.153788730846898
21.0,4.9,Sandstorms,Jam,2,motorcycle,1.0,No,Urban,2022,3,23,21,15,19,35,24,10.704161271430332
36.0,4.9,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,30,22,5,21,55,36,9.348206267361393
38.0,5.0,Stormy,Low,2,motorcycle,0.0,No,Metropolitian,2022,3,16,23,40,23,35,25,20.181034547352507
,,Sandstorms,Low,1,scooter,1.0,No,Metropolitian,2022,3,18,19,35,19,35,13,20.44292976252901
,,Sandstorms,Low,0,motorcycle,0.0,No,Urban,2022,3,13,9,40,19,35,15,3.10533227339685
35.0,4.9,Sunny,Medium,2,scooter,0.0,No,Metropolitian,2022,3,13,19,35,17,55,17,4.65819360783491
23.0,4.5,Fog,High,0,motorcycle,0.0,No,Metropolitian,2022,2,13,12,5,11,55,29,1.4686011256508895
39.0,4.9,Stormy,Medium,2,scooter,1.0,No,Urban,2022,3,21,17,45,17,30,25,7.573406195224182
29.0,4.6,Stormy,Jam,2,motorcycle,1.0,No,Metropolitian,2022,4,5,22,15,19,35,29,4.590769055748737
32.0,5.0,Stormy,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,2,23,35,23,30,23,12.237167878708664
28.0,4.7,Fog,High,1,motorcycle,1.0,No,Metropolitian,2022,4,5,11,50,11,45,31,3.116128490575321
23.0,4.6,Windy,Medium,2,scooter,1.0,No,Urban,2022,3,31,17,35,17,20,20,12.236723616598548
25.0,4.8,Sunny,High,1,motorcycle,1.0,No,Metropolitian,2022,2,13,14,55,14,45,11,5.969045594353119
28.0,4.2,Windy,Low,0,motorcycle,0.0,No,Urban,2022,3,1,9,30,9,20,25,1.5147873459323735
31.0,4.7,Fog,High,1,motorcycle,1.0,No,Urban,2022,2,11,12,15,19,35,27,1.5137670422991538
29.0,4.7,Fog,Medium,2,motorcycle,1.0,No,Metropolitian,2022,3,4,18,20,18,10,36,12.294166376369663
34.0,4.8,Sunny,Low,1,motorcycle,1.0,No,Metropolitian,2022,4,1,10,55,10,50,18,3.018841258628892
21.0,4.9,Sunny,Low,2,motorcycle,1.0,No,Metropolitian,2022,3,3,8,55,8,45,20,1.4901739564930154
26.0,4.9,Stormy,Medium,2,scooter,0.0,No,Metropolitian,2022,4,5,19,5,19,35,21,4.657952854119435
31.0,4.5,Sandstorms,Low,2,scooter,1.0,No,Metropolitian,2022,3,23,22,25,22,10,17,10.881199561003374
34.0,5.0,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,3,22,50,22,35,26,4.717601092054723
30.0,4.8,Sunny,Jam,1,scooter,0.0,No,Metropolitian,2022,2,14,21,25,21,20,22,19.471257579516955
38.0,4.6,Cloudy,Low,1,motorcycle,1.0,No,Metropolitian,2022,2,14,22,45,22,40,25,11.748606195579278
28.0,4.5,Cloudy,Low,2,scooter,1.0,No,Metropolitian,2022,3,15,23,20,23,15,14,7.761284984440735
27.0,4.6,Sunny,High,1,motorcycle,0.0,No,Metropolitian,2022,3,19,13,50,13,40,16,6.036244196933988
,,,,3,motorcycle,1.0,No,Metropolitian,2022,3,8,23,50,19,35,15,19070.337839460142
33.0,4.6,Windy,High,1,motorcycle,1.0,No,Urban,2022,3,1,19,35,14,55,30,5.960265171500215
31.0,4.4,Windy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,12,21,55,21,50,36,10.723264172167632
36.0,4.2,Stormy,Jam,0,motorcycle,2.0,No,Metropolitian,2022,2,16,21,40,21,25,44,11.00773476374462
27.0,4.9,Windy,Jam,2,motorcycle,1.0,No,Urban,2022,3,24,20,5,19,55,27,7.546876906900249
33.0,4.6,Cloudy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,21,22,15,19,35,28,7.772429015118234
34.0,4.7,Stormy,Medium,2,electric_scooter,0.0,No,Metropolitian,2022,3,28,18,50,18,40,27,4.663493139918665
39.0,5.0,Stormy,Jam,1,scooter,1.0,No,Metropolitian,2022,3,8,19,35,21,50,29,12.100079055614344
20.0,4.2,Sandstorms,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,24,22,25,22,20,17,4.587794632025183
27.0,4.6,Stormy,Low,1,motorcycle,0.0,No,Metropolitian,2022,2,15,23,5,22,50,10,8.790475607403964
38.0,4.3,Sandstorms,Medium,0,motorcycle,2.0,No,Metropolitian,2022,2,15,17,25,17,10,36,7.440983364732026
32.0,5.0,Stormy,High,1,scooter,0.0,No,Metropolitian,2022,4,3,19,35,13,50,26,6.290134677634678
,,,,3,motorcycle,0.0,No,Metropolitian,2022,2,15,11,55,19,35,26,3.0527405326198527
30.0,4.3,Fog,Medium,2,scooter,1.0,No,Urban,2022,3,4,17,45,17,30,42,16.59765942033505
24.0,4.5,Sandstorms,Jam,1,scooter,0.0,No,Metropolitian,2022,2,17,19,40,19,35,10,9.264648568906685
22.0,4.8,Sunny,Jam,2,scooter,1.0,No,Urban,2022,3,12,19,35,21,50,20,13.680927409309072
23.0,5.0,Sunny,Low,1,scooter,1.0,No,,2022,3,13,9,45,9,40,23,1.5581322344033663
34.0,3.7,Windy,Jam,1,motorcycle,1.0,No,Metropolitian,2022,3,16,19,35,20,50,35,13.972751063504557
29.0,4.8,Cloudy,Medium,0,motorcycle,1.0,No,Metropolitian,2022,2,13,18,5,17,55,26,8.987828354729745
25.0,4.6,Fog,Medium,0,motorcycle,1.0,No,Metropolitian,2022,3,15,18,10,17,55,29,7.661331134220826
20.0,4.7,Stormy,Jam,2,scooter,0.0,No,Metropolitian,2022,3,31,21,25,21,20,15,20.20634606758301
,,Windy,Low,0,motorcycle,0.0,No,Metropolitian,2022,3,26,23,50,19,35,23,4.657568579194643
33.0,4.9,Stormy,Medium,0,motorcycle,0.0,No,Metropolitian,2022,2,17,18,20,18,10,27,4.681878121614589
25.0,4.9,Cloudy,Medium,2,scooter,1.0,No,Urban,2022,4,5,19,10,18,55,13,9.179538450826046
24.0,4.5,Cloudy,High,2,scooter,1.0,No,Metropolitian,2022,3,19,13,25,13,10,30,6.209532713916441
35.0,4.7,Windy,Medium,1,scooter,1.0,No,Urban,2022,4,3,18,50,18,45,31,4.469310320115436
36.0,4.4,Stormy,Jam,1,scooter,0.0,No,Metropolitian,2022,3,20,20,20,20,15,33,10.867473945951692
32.0,4.9,Cloudy,High,1,motorcycle,1.0,No,Metropolitian,2022,3,26,14,25,14,15,34,6.081091813811516
36.0,4.9,Sandstorms,Low,1,motorcycle,1.0,No,Metropolitian,2022,3,15,9,25,9,10,25,3.064210028101302
26.0,5.0,Stormy,Medium,2,electric_scooter,1.0,No,Metropolitian,2022,3,15,17,50,17,35,23,7.600990561376193
36.0,4.9,Stormy,Low,1,motorcycle,0.0,No,Urban,2022,3,6,22,35,22,20,18,12.234645517155796
33.0,4.8,Fog,Low,0,motorcycle,1.0,No,Metropolitian,2022,3,7,10,40,10,35,24,3.104803710518419
39.0,3.7,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,2,16,21,5,19,35,34,20.50674159208123
32.0,4.6,Fog,Jam,0,motorcycle,2.0,No,Metropolitian,2022,3,23,21,40,21,35,44,20.253748386838097
39.0,4.8,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,2022,3,24,11,20,11,15,34,1.53691398960797
34.0,4.8,Sunny,Low,2,electric_scooter,1.0,No,Urban,2022,3,4,23,50,23,35,23,12.25659774869038
35.0,4.9,Sunny,Low,2,scooter,0.0,No,Urban,2022,3,21,11,10,10,55,12,1.532234790495708
,,Cloudy,High,0,motorcycle,1.0,No,Metropolitian,2022,2,13,14,50,19,35,29,6.040041980294025
27.0,4.6,Sandstorms,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,18,19,35,21,45,29,16.902901527491974
,,Cloudy,Low,2,scooter,1.0,No,Urban,2022,3,11,22,40,19,35,15,9.12201685083382
35.0,4.9,Fog,Medium,2,scooter,0.0,No,Metropolitian,2022,3,28,17,25,17,15,17,4.469557550709276
28.0,4.7,Fog,Medium,2,scooter,0.0,No,Metropolitian,2022,2,13,16,55,16,50,16,6.176541436788837
34.0,4.9,Fog,Low,2,electric_scooter,1.0,No,Urban,2022,2,15,19,35,10,45,18,1.5725337292863206
20.0,4.8,Fog,Jam,1,scooter,1.0,No,Metropolitian,2022,3,19,19,25,19,15,27,9.179276688028636
38.0,4.6,Cloudy,Jam,0,motorcycle,1.0,No,Metropolitian,2022,3,27,21,55,21,45,40,19.9172484157288
33.0,4.8,Sandstorms,Jam,2,electric_scooter,1.0,No,Metropolitian,2022,3,17,20,35,20,25,27,4.539068203248639
